id,title,rating,uri,年份,地区,类型,主演
36707357,亲爱的，别！,5.2,douban://douban.com/movie/36707357,2025,美国 英国,悬疑,伊桑·科恩
36707357,亲爱的，别！,5.2,douban://douban.com/movie/36707357,2025,美国 英国,惊悚,伊桑·科恩
36707357,亲爱的，别！,5.2,douban://douban.com/movie/36707357,2025,美国 英国,犯罪,伊桑·科恩
37229744,倒退,6.7,douban://douban.com/movie/37229744,2025,西班牙 多米尼加,悬疑,Jacob Santana
37229744,倒退,6.7,douban://douban.com/movie/37229744,2025,西班牙 多米尼加,惊悚,Jacob Santana
35740377,弗兰茨,7.1,douban://douban.com/movie/35740377,2025,捷克 波兰 德国 法国 土耳其,剧情,阿格涅丝卡·霍兰
35740377,弗兰茨,7.1,douban://douban.com/movie/35740377,2025,捷克 波兰 德国 法国 土耳其,传记,阿格涅丝卡·霍兰
35740377,弗兰茨,7.1,douban://douban.com/movie/35740377,2025,捷克 波兰 德国 法国 土耳其,历史,阿格涅丝卡·霍兰
37479626,巴霍巴利王：史诗,7.1,douban://douban.com/movie/37479626,2025,印度,剧情,S·S·拉贾穆里
37479626,巴霍巴利王：史诗,7.1,douban://douban.com/movie/37479626,2025,印度,动作,S·S·拉贾穆里
37479626,巴霍巴利王：史诗,7.1,douban://douban.com/movie/37479626,2025,印度,奇幻,S·S·拉贾穆里
36403252,辣妈辣妹2,6.8,douban://douban.com/movie/36403252,2025,美国,喜剧,尼萨·加纳特
36403252,辣妈辣妹2,6.8,douban://douban.com/movie/36403252,2025,美国,家庭,尼萨·加纳特
36403252,辣妈辣妹2,6.8,douban://douban.com/movie/36403252,2025,美国,奇幻,尼萨·加纳特
36831721,原始战争,6.0,douban://douban.com/movie/36831721,2025,澳大利亚,动作,卢克·斯帕克
36831721,原始战争,6.0,douban://douban.com/movie/36831721,2025,澳大利亚,科幻,卢克·斯帕克
36831721,原始战争,6.0,douban://douban.com/movie/36831721,2025,澳大利亚,恐怖,卢克·斯帕克
36831721,原始战争,6.0,douban://douban.com/movie/36831721,2025,澳大利亚,战争,卢克·斯帕克
36587901,国家公诉人,6.6,douban://douban.com/movie/36587901,2025,法国 德国 荷兰 拉脱维亚 罗马尼亚 立陶宛,剧情,谢尔盖·洛兹尼察
36587901,国家公诉人,6.6,douban://douban.com/movie/36587901,2025,法国 德国 荷兰 拉脱维亚 罗马尼亚 立陶宛,历史,谢尔盖·洛兹尼察
37089972,致命录像带：万圣节,6.2,douban://douban.com/movie/37089972,2025,美国,恐怖,布莱恩·M·弗格森 加斯帕·凯利 R·H·诺曼 亚历克斯·罗斯·派瑞 米其琳·皮特 帕科·普拉萨 安娜·兹洛科维奇
37015063,分享镇,6.1,douban://douban.com/movie/37015063,2025,美国,剧情,迈克尔·安盖洛·科维诺
37015063,分享镇,6.1,douban://douban.com/movie/37015063,2025,美国,喜剧,迈克尔·安盖洛·科维诺
37015063,分享镇,6.1,douban://douban.com/movie/37015063,2025,美国,爱情,迈克尔·安盖洛·科维诺
36638072,有朵云像你,6.4,douban://douban.com/movie/36638072,2025,中国大陆,剧情,姚婷婷
36638072,有朵云像你,6.4,douban://douban.com/movie/36638072,2025,中国大陆,爱情,姚婷婷
36638072,有朵云像你,6.4,douban://douban.com/movie/36638072,2025,中国大陆,奇幻,姚婷婷
36809947,恶意,6.0,douban://douban.com/movie/36809947,2025,中国大陆,剧情,来牧宽 姚文逸
36809947,恶意,6.0,douban://douban.com/movie/36809947,2025,中国大陆,悬疑,来牧宽 姚文逸
36170178,国家元首,6.6,douban://douban.com/movie/36170178,2025,美国,喜剧,伊利亚·奈舒勒
36170178,国家元首,6.6,douban://douban.com/movie/36170178,2025,美国,动作,伊利亚·奈舒勒
36170178,国家元首,6.6,douban://douban.com/movie/36170178,2025,美国,惊悚,伊利亚·奈舒勒
36955318,留存的爱,6.8,douban://douban.com/movie/36955318,2025,冰岛 丹麦 瑞典 法国,剧情,赫利努尔·帕尔马松
36955318,留存的爱,6.8,douban://douban.com/movie/36955318,2025,冰岛 丹麦 瑞典 法国,家庭,赫利努尔·帕尔马松
34881732,粉碎机,5.9,douban://douban.com/movie/34881732,2025,美国,剧情,本·萨弗迪
34881732,粉碎机,5.9,douban://douban.com/movie/34881732,2025,美国,动作,本·萨弗迪
34881732,粉碎机,5.9,douban://douban.com/movie/34881732,2025,美国,传记,本·萨弗迪
34881732,粉碎机,5.9,douban://douban.com/movie/34881732,2025,美国,运动,本·萨弗迪
36894424,放飞旅行团,5.7,douban://douban.com/movie/36894424,2025,韩国,剧情,南大中
25792787,白头神探：智斗灭世狂人,5.8,douban://douban.com/movie/25792787,2025,美国 加拿大,喜剧,阿吉瓦·沙弗尔
25792787,白头神探：智斗灭世狂人,5.8,douban://douban.com/movie/25792787,2025,美国 加拿大,动作,阿吉瓦·沙弗尔
25792787,白头神探：智斗灭世狂人,5.8,douban://douban.com/movie/25792787,2025,美国 加拿大,犯罪,阿吉瓦·沙弗尔
36678301,望向太阳,6.6,douban://douban.com/movie/36678301,2025,德国,剧情,玛莎·施林斯基
36347260,盗亦有道,6.4,douban://douban.com/movie/36347260,2025,澳大利亚 美国,剧情,沙恩·布莱克
36347260,盗亦有道,6.4,douban://douban.com/movie/36347260,2025,澳大利亚 美国,犯罪,沙恩·布莱克
36960810,钢琴事故,6.4,douban://douban.com/movie/36960810,2025,法国,剧情,昆汀·杜皮约
36960810,钢琴事故,6.4,douban://douban.com/movie/36960810,2025,法国,喜剧,昆汀·杜皮约
36961646,私生活,6.2,douban://douban.com/movie/36961646,2025,法国,剧情,丽贝卡·兹罗托斯基
36961646,私生活,6.2,douban://douban.com/movie/36961646,2025,法国,悬疑,丽贝卡·兹罗托斯基
36961646,私生活,6.2,douban://douban.com/movie/36961646,2025,法国,犯罪,丽贝卡·兹罗托斯基
36654373,政坛新星,5.8,douban://douban.com/movie/36654373,2025,美国,剧情,詹姆斯·L·布鲁克斯
36654373,政坛新星,5.8,douban://douban.com/movie/36654373,2025,美国,喜剧,詹姆斯·L·布鲁克斯
37228408,布吕歇尔号巡洋舰,7.2,douban://douban.com/movie/37228408,2025,挪威,剧情,Daniel Fahre
37228408,布吕歇尔号巡洋舰,7.2,douban://douban.com/movie/37228408,2025,挪威,历史,Daniel Fahre
37228408,布吕歇尔号巡洋舰,7.2,douban://douban.com/movie/37228408,2025,挪威,战争,Daniel Fahre
37061195,谍杀风暴,5.7,douban://douban.com/movie/37061195,2026,西班牙,惊悚,丹尼·德拉托雷
37022026,蓝调之歌,6.5,douban://douban.com/movie/37022026,2025,美国,剧情,克雷格·布鲁尔
37022026,蓝调之歌,6.5,douban://douban.com/movie/37022026,2025,美国,音乐,克雷格·布鲁尔
37022026,蓝调之歌,6.5,douban://douban.com/movie/37022026,2025,美国,歌舞,克雷格·布鲁尔
37022026,蓝调之歌,6.5,douban://douban.com/movie/37022026,2025,美国,传记,克雷格·布鲁尔
37022026,蓝调之歌,6.5,douban://douban.com/movie/37022026,2025,美国,历史,克雷格·布鲁尔
36650632,狗狗,7.2,douban://douban.com/movie/36650632,2025,阿根廷,剧情,马可·伯格
36650632,狗狗,7.2,douban://douban.com/movie/36650632,2025,阿根廷,爱情,马可·伯格
37077139,夏日沙上,5.8,douban://douban.com/movie/37077139,2025,日本,剧情,玉田真也
37480812,手遮天,6.6,douban://douban.com/movie/37480812,2026,中国大陆,动作,刘文普
37480812,手遮天,6.6,douban://douban.com/movie/37480812,2026,中国大陆,犯罪,刘文普
37480812,手遮天,6.6,douban://douban.com/movie/37480812,2026,中国大陆,古装,刘文普
35633741,混凝土市场,6.1,douban://douban.com/movie/35633741,2025,韩国,剧情,洪基元
35633741,混凝土市场,6.1,douban://douban.com/movie/35633741,2025,韩国,动作,洪基元
35633741,混凝土市场,6.1,douban://douban.com/movie/35633741,2025,韩国,惊悚,洪基元
36960951,猩疯血雨,5.4,douban://douban.com/movie/36960951,2025,美国 英国 加拿大 澳大利亚,恐怖,约翰内斯·罗伯茨
37089559,微笑的山谷,6.7,douban://douban.com/movie/37089559,2025,意大利 斯洛文尼亚,剧情,保罗·斯特里波利
37089559,微笑的山谷,6.7,douban://douban.com/movie/37089559,2025,意大利 斯洛文尼亚,恐怖,保罗·斯特里波利
37317387,新的景色,6.4,douban://douban.com/movie/37317387,2025,日本,剧情,团冢唯我
36894887,10号舱房的女人,5.7,douban://douban.com/movie/36894887,2025,美国 英国,剧情,西蒙·斯通
36894887,10号舱房的女人,5.7,douban://douban.com/movie/36894887,2025,美国 英国,悬疑,西蒙·斯通
36894887,10号舱房的女人,5.7,douban://douban.com/movie/36894887,2025,美国 英国,惊悚,西蒙·斯通
36999797,为你遗憾,5.7,douban://douban.com/movie/36999797,2025,德国 美国,剧情,约什·布恩
37322522,愚者的身份,6.9,douban://douban.com/movie/37322522,2025,日本,惊悚,永田琴
36453173,脱缰者也,5.3,douban://douban.com/movie/36453173,2025,中国大陆,喜剧,曹保平
36453173,脱缰者也,5.3,douban://douban.com/movie/36453173,2025,中国大陆,犯罪,曹保平
36770063,天国与地狱,6.0,douban://douban.com/movie/36770063,2025,美国 日本,剧情,斯派克·李
36770063,天国与地狱,6.0,douban://douban.com/movie/36770063,2025,美国 日本,悬疑,斯派克·李
36770063,天国与地狱,6.0,douban://douban.com/movie/36770063,2025,美国 日本,惊悚,斯派克·李
36770063,天国与地狱,6.0,douban://douban.com/movie/36770063,2025,美国 日本,犯罪,斯派克·李
37037980,小林家的龙丫头：怕寂寞的龙,7.4,douban://douban.com/movie/37037980,2025,日本,剧情,石原立也
37037980,小林家的龙丫头：怕寂寞的龙,7.4,douban://douban.com/movie/37037980,2025,日本,动画,石原立也
37037980,小林家的龙丫头：怕寂寞的龙,7.4,douban://douban.com/movie/37037980,2025,日本,奇幻,石原立也
37168030,我们的错误,5.6,douban://douban.com/movie/37168030,2025,西班牙,剧情,多明戈·冈萨雷斯
37168030,我们的错误,5.6,douban://douban.com/movie/37168030,2025,西班牙,爱情,多明戈·冈萨雷斯
36066090,瑞典救援暗线,7.0,douban://douban.com/movie/36066090,2026,瑞典,剧情,特蕾兹·阿尔贝克 马库斯·奥尔森
36066090,瑞典救援暗线,7.0,douban://douban.com/movie/36066090,2026,瑞典,传记,特蕾兹·阿尔贝克 马库斯·奥尔森
36066090,瑞典救援暗线,7.0,douban://douban.com/movie/36066090,2026,瑞典,历史,特蕾兹·阿尔贝克 马库斯·奥尔森
36066090,瑞典救援暗线,7.0,douban://douban.com/movie/36066090,2026,瑞典,战争,特蕾兹·阿尔贝克 马库斯·奥尔森
30305568,比如父子,5.1,douban://douban.com/movie/30305568,2025,中国大陆 法国,剧情,仇晟
30305568,比如父子,5.1,douban://douban.com/movie/30305568,2025,中国大陆 法国,科幻,仇晟
36803372,死人开关,6.2,douban://douban.com/movie/36803372,2025,美国,剧情,格斯·范·桑特
36803372,死人开关,6.2,douban://douban.com/movie/36803372,2025,美国,历史,格斯·范·桑特
36803372,死人开关,6.2,douban://douban.com/movie/36803372,2025,美国,犯罪,格斯·范·桑特
36469477,时间之子,6.3,douban://douban.com/movie/36469477,2025,中国大陆,爱情,于奥 周铁男
36469477,时间之子,6.3,douban://douban.com/movie/36469477,2025,中国大陆,动画,于奥 周铁男
36469477,时间之子,6.3,douban://douban.com/movie/36469477,2025,中国大陆,奇幻,于奥 周铁男
36469477,时间之子,6.3,douban://douban.com/movie/36469477,2025,中国大陆,冒险,于奥 周铁男
35328629,我们不是陌生人,5.6,douban://douban.com/movie/35328629,2026,新加坡,剧情,陈哲艺
36857468,瘟疫,6.6,douban://douban.com/movie/36857468,2025,澳大利亚 阿联酋 美国 罗马尼亚,剧情,查理·波林格
36857468,瘟疫,6.6,douban://douban.com/movie/36857468,2025,澳大利亚 阿联酋 美国 罗马尼亚,惊悚,查理·波林格
36841068,德古拉,5.5,douban://douban.com/movie/36841068,2025,英国 法国,爱情,吕克·贝松
36841068,德古拉,5.5,douban://douban.com/movie/36841068,2025,英国 法国,恐怖,吕克·贝松
36841068,德古拉,5.5,douban://douban.com/movie/36841068,2025,英国 法国,奇幻,吕克·贝松
36564929,奇异的河流,6.7,douban://douban.com/movie/36564929,2025,西班牙 德国,剧情,豪梅·克拉雷特·穆克萨尔德
36564929,奇异的河流,6.7,douban://douban.com/movie/36564929,2025,西班牙 德国,爱情,豪梅·克拉雷特·穆克萨尔德
36472989,巴勒斯坦36,6.6,douban://douban.com/movie/36472989,2025,巴勒斯坦 英国 法国 卡塔尔 沙特阿拉伯 丹麦 约旦 挪威,剧情,安娜玛丽·雅西尔
37046106,TOKYO MER～移动的急救室～南海任务 电影版,7.3,douban://douban.com/movie/37046106,2025,日本,剧情,松木彩
36430909,狐步,6.9,douban://douban.com/movie/36430909,2025,法国 比利时,剧情,瓦莱里·卡努瓦
36446114,开麦了吗？,5.9,douban://douban.com/movie/36446114,2025,美国,剧情,布莱德利·库珀
36446114,开麦了吗？,5.9,douban://douban.com/movie/36446114,2025,美国,喜剧,布莱德利·库珀
37149016,鲁邦三世：不死身的血族,6.3,douban://douban.com/movie/37149016,2025,日本,剧情,小池健
37149016,鲁邦三世：不死身的血族,6.3,douban://douban.com/movie/37149016,2025,日本,动画,小池健
35840586,最小的女儿,5.8,douban://douban.com/movie/35840586,2025,法国 德国,剧情,阿弗西娅·埃尔奇
35840586,最小的女儿,5.8,douban://douban.com/movie/35840586,2025,法国 德国,同性,阿弗西娅·埃尔奇
36135296,教场 Reunion,6.0,douban://douban.com/movie/36135296,2026,日本,剧情,中江功
36135296,教场 Reunion,6.0,douban://douban.com/movie/36135296,2026,日本,悬疑,中江功
37479896,肉食日,5.7,douban://douban.com/movie/37479896,2025,荷兰,恐怖,Martijn Smits
37560609,我们不可能成为恋人！绝对不行。 (※似乎可行？) 〜再次闪耀！〜,8.1,douban://douban.com/movie/37560609,2025,日本,喜剧,内沼菜摘
37560609,我们不可能成为恋人！绝对不行。 (※似乎可行？) 〜再次闪耀！〜,8.1,douban://douban.com/movie/37560609,2025,日本,动画,内沼菜摘
37560609,我们不可能成为恋人！绝对不行。 (※似乎可行？) 〜再次闪耀！〜,8.1,douban://douban.com/movie/37560609,2025,日本,同性,内沼菜摘
37207219,绚烂一刻,6.6,douban://douban.com/movie/37207219,2026,美国,剧情,艾丹·扎米里
34954069,世外,7.0,douban://douban.com/movie/34954069,2025,中国香港,动画,吴启忠
36243544,孤儿,6.0,douban://douban.com/movie/36243544,2025,匈牙利 英国 美国 塞浦路斯 法国 德国,剧情,拉斯洛·奈迈施
36243544,孤儿,6.0,douban://douban.com/movie/36243544,2025,匈牙利 英国 美国 塞浦路斯 法国 德国,传记,拉斯洛·奈迈施
36243544,孤儿,6.0,douban://douban.com/movie/36243544,2025,匈牙利 英国 美国 塞浦路斯 法国 德国,历史,拉斯洛·奈迈施
36962864,正在缩小的男人,6.4,douban://douban.com/movie/36962864,2025,法国 比利时,科幻,扬·高能
36962864,正在缩小的男人,6.4,douban://douban.com/movie/36962864,2025,法国 比利时,冒险,扬·高能
36174652,核,7.0,douban://douban.com/movie/36174652,2025,新加坡 荷兰 法国 西班牙 韩国,剧情,陈思攸
36896644,独一无二,6.7,douban://douban.com/movie/36896644,2025,中国大陆,剧情,王沐
37155318,无名之辈：否极泰来,5.6,douban://douban.com/movie/37155318,2025,中国大陆 中国香港,喜剧,饶晓志
37155318,无名之辈：否极泰来,5.6,douban://douban.com/movie/37155318,2025,中国大陆 中国香港,犯罪,饶晓志
36371992,铁肺,5.5,douban://douban.com/movie/36371992,2026,美国,恐怖,马克·费施巴赫
37226447,唯有美好,6.6,douban://douban.com/movie/37226447,2025,巴西,剧情,丹尼尔·诺拉斯科
37226447,唯有美好,6.6,douban://douban.com/movie/37226447,2025,巴西,同性,丹尼尔·诺拉斯科
11600089,功夫梦：融合之道,5.2,douban://douban.com/movie/11600089,2025,美国 加拿大,剧情,乔纳森·恩特威斯尔
11600089,功夫梦：融合之道,5.2,douban://douban.com/movie/11600089,2025,美国 加拿大,动作,乔纳森·恩特威斯尔
11600089,功夫梦：融合之道,5.2,douban://douban.com/movie/11600089,2025,美国 加拿大,运动,乔纳森·恩特威斯尔
37296317,喂，应为,6.3,douban://douban.com/movie/37296317,2025,日本,剧情,大森立嗣
37296317,喂，应为,6.3,douban://douban.com/movie/37296317,2025,日本,传记,大森立嗣
37374404,黑，红，黄,6.9,douban://douban.com/movie/37374404,2025,吉尔吉斯斯坦,剧情,阿克坦·阿布德卡雷科夫
37505432,咒术回战 涩谷事变×死灭回游 剧场版,6.4,douban://douban.com/movie/37505432,2025,日本,剧情,御所园翔太
37505432,咒术回战 涩谷事变×死灭回游 剧场版,6.4,douban://douban.com/movie/37505432,2025,日本,动作,御所园翔太
37505432,咒术回战 涩谷事变×死灭回游 剧场版,6.4,douban://douban.com/movie/37505432,2025,日本,动画,御所园翔太
37505432,咒术回战 涩谷事变×死灭回游 剧场版,6.4,douban://douban.com/movie/37505432,2025,日本,奇幻,御所园翔太
37236843,再见琼,7.0,douban://douban.com/movie/37236843,2025,英国 美国,剧情,凯特·温斯莱特
37258105,安全屋,6.6,douban://douban.com/movie/37258105,2025,美国,动作,Jamie Marshall
37258105,安全屋,6.6,douban://douban.com/movie/37258105,2025,美国,悬疑,Jamie Marshall
35700148,冬日之死,6.3,douban://douban.com/movie/35700148,2025,美国 德国,动作,布莱恩·柯克
35700148,冬日之死,6.3,douban://douban.com/movie/35700148,2025,美国 德国,惊悚,布莱恩·柯克
35744936,甜蜜养老院,6.0,douban://douban.com/movie/35744936,2025,美国,惊悚,詹姆斯·德莫纳克
35744936,甜蜜养老院,6.0,douban://douban.com/movie/35744936,2025,美国,恐怖,詹姆斯·德莫纳克
36779927,年轻母亲之家,6.8,douban://douban.com/movie/36779927,2025,法国 比利时,剧情,让-皮埃尔·达内 吕克·达内
37335483,今夜，就算这份爱恋从世界上消失,6.7,douban://douban.com/movie/37335483,2025,韩国,爱情,金惠英
37109415,平安夜，杀人夜,6.1,douban://douban.com/movie/37109415,2025,美国,惊悚,迈克·P·纳尔逊
37109415,平安夜，杀人夜,6.1,douban://douban.com/movie/37109415,2025,美国,恐怖,迈克·P·纳尔逊
35604019,恶魔搬进来了,6.2,douban://douban.com/movie/35604019,2025,韩国,喜剧,李相槿
35604019,恶魔搬进来了,6.2,douban://douban.com/movie/35604019,2025,韩国,爱情,李相槿
36907269,凤仙花,7.4,douban://douban.com/movie/36907269,2025,日本,动画,木下麦
36829527,猎杀之后,5.9,douban://douban.com/movie/36829527,2025,美国 意大利,剧情,卢卡·瓜达尼诺
36829527,猎杀之后,5.9,douban://douban.com/movie/36829527,2025,美国 意大利,惊悚,卢卡·瓜达尼诺
36829527,猎杀之后,5.9,douban://douban.com/movie/36829527,2025,美国 意大利,犯罪,卢卡·瓜达尼诺
36948643,运钞大劫案,5.7,douban://douban.com/movie/36948643,2025,中国大陆,动作,霍穗强
36948643,运钞大劫案,5.7,douban://douban.com/movie/36948643,2025,中国大陆,犯罪,霍穗强
37195133,我独自蜜月,6.1,douban://douban.com/movie/37195133,2026,美国,喜剧,查尔斯·金南 丹尼尔·金南
37195133,我独自蜜月,6.1,douban://douban.com/movie/37195133,2026,美国,爱情,查尔斯·金南 丹尼尔·金南
37337369,喜羊羊与灰太狼之异国破晓,6.6,douban://douban.com/movie/37337369,2025,中国大陆,喜剧,陈辉衍 梁嘉琪
37337369,喜羊羊与灰太狼之异国破晓,6.6,douban://douban.com/movie/37337369,2025,中国大陆,动画,陈辉衍 梁嘉琪
37113995,东北恋哥3：冬天里的一把火,6.2,douban://douban.com/movie/37113995,2026,中国大陆,喜剧,秦小珍
37113995,东北恋哥3：冬天里的一把火,6.2,douban://douban.com/movie/37113995,2026,中国大陆,爱情,秦小珍
38242775,赤红生死线,6.0,douban://douban.com/movie/38242775,2026,泰国,剧情,西蒂斯里·蒙哥西里
38242775,赤红生死线,6.0,douban://douban.com/movie/38242775,2026,泰国,惊悚,西蒂斯里·蒙哥西里
38242775,赤红生死线,6.0,douban://douban.com/movie/38242775,2026,泰国,犯罪,西蒂斯里·蒙哥西里
37388734,午夜之花,6.1,douban://douban.com/movie/37388734,2025,日本,犯罪,内田英治
37000932,斗罗大陆剧场版 剑道尘心,8.1,douban://douban.com/movie/37000932,2025,中国大陆,动画,金蕾
36882128,写写画画,6.6,douban://douban.com/movie/36882128,2025,日本,剧情,关和亮
36882128,写写画画,6.6,douban://douban.com/movie/36882128,2025,日本,喜剧,关和亮
37040000,柔情挚我,6.9,douban://douban.com/movie/37040000,2025,法国,剧情,安娜·卡泽纳弗·康贝
37125887,家用摄像头,5.5,douban://douban.com/movie/37125887,2025,韩国,恐怖,吴世浩
37657537,宿主,5.4,douban://douban.com/movie/37657537,2025,泰国,剧情,拜拉契·坤完
37657537,宿主,5.4,douban://douban.com/movie/37657537,2025,泰国,惊悚,拜拉契·坤完
37657537,宿主,5.4,douban://douban.com/movie/37657537,2025,泰国,恐怖,拜拉契·坤完
36617018,象山发光事件,5.5,douban://douban.com/movie/36617018,2025,中国大陆,悬疑,赵域
36617018,象山发光事件,5.5,douban://douban.com/movie/36617018,2025,中国大陆,惊悚,赵域
36999840,仙逆剧场版 神临之战,7.1,douban://douban.com/movie/36999840,2025,中国大陆,动作,石头熊 李振锋 王建鑫
36999840,仙逆剧场版 神临之战,7.1,douban://douban.com/movie/36999840,2025,中国大陆,动画,石头熊 李振锋 王建鑫
36999840,仙逆剧场版 神临之战,7.1,douban://douban.com/movie/36999840,2025,中国大陆,奇幻,石头熊 李振锋 王建鑫
36999840,仙逆剧场版 神临之战,7.1,douban://douban.com/movie/36999840,2025,中国大陆,古装,石头熊 李振锋 王建鑫
37149566,家庭计划2,5.7,douban://douban.com/movie/37149566,2025,美国 英国,喜剧,西蒙·赛伦·琼斯
37149566,家庭计划2,5.7,douban://douban.com/movie/37149566,2025,美国 英国,动作,西蒙·赛伦·琼斯
37149566,家庭计划2,5.7,douban://douban.com/movie/37149566,2025,美国 英国,家庭,西蒙·赛伦·琼斯
37269786,不被爱也没关系,6.9,douban://douban.com/movie/37269786,2025,日本,剧情,井樫彩
37033729,英雄百夜,6.5,douban://douban.com/movie/37033729,2025,英国,爱情,朱莉娅·杰克曼
37033729,英雄百夜,6.5,douban://douban.com/movie/37033729,2025,英国,同性,朱莉娅·杰克曼
37033729,英雄百夜,6.5,douban://douban.com/movie/37033729,2025,英国,奇幻,朱莉娅·杰克曼
37806619,这就是我,6.7,douban://douban.com/movie/37806619,2026,日本,剧情,松本优作
37806619,这就是我,6.7,douban://douban.com/movie/37806619,2026,日本,音乐,松本优作
37806619,这就是我,6.7,douban://douban.com/movie/37806619,2026,日本,传记,松本优作
36303600,回声谷,6.3,douban://douban.com/movie/36303600,2025,美国,剧情,迈克·皮尔斯
36303600,回声谷,6.3,douban://douban.com/movie/36303600,2025,美国,惊悚,迈克·皮尔斯
36840069,墙外之音,6.2,douban://douban.com/movie/36840069,2025,韩国,剧情,金泰俊
36840069,墙外之音,6.2,douban://douban.com/movie/36840069,2025,韩国,惊悚,金泰俊
37305658,征服者,6.6,douban://douban.com/movie/37305658,2025,印度,剧情,阿迪蒂亚·达尔
37305658,征服者,6.6,douban://douban.com/movie/37305658,2025,印度,动作,阿迪蒂亚·达尔
37305658,征服者,6.6,douban://douban.com/movie/37305658,2025,印度,惊悚,阿迪蒂亚·达尔
37305658,征服者,6.6,douban://douban.com/movie/37305658,2025,印度,犯罪,阿迪蒂亚·达尔
35929770,魔法蓝精灵,5.9,douban://douban.com/movie/35929770,2025,美国,喜剧,克里斯·米勒
35929770,魔法蓝精灵,5.9,douban://douban.com/movie/35929770,2025,美国,动画,克里斯·米勒
35929770,魔法蓝精灵,5.9,douban://douban.com/movie/35929770,2025,美国,奇幻,克里斯·米勒
35929770,魔法蓝精灵,5.9,douban://douban.com/movie/35929770,2025,美国,冒险,克里斯·米勒
36801713,黑夜终至,5.9,douban://douban.com/movie/36801713,2025,美国 英国,剧情,本·卡隆
36801713,黑夜终至,5.9,douban://douban.com/movie/36801713,2025,美国 英国,惊悚,本·卡隆
36801713,黑夜终至,5.9,douban://douban.com/movie/36801713,2025,美国 英国,犯罪,本·卡隆
37342627,夺命网红2,5.5,douban://douban.com/movie/37342627,2025,美国,悬疑,科提斯·大卫·哈德
37342627,夺命网红2,5.5,douban://douban.com/movie/37342627,2025,美国,惊悚,科提斯·大卫·哈德
37342627,夺命网红2,5.5,douban://douban.com/movie/37342627,2025,美国,恐怖,科提斯·大卫·哈德
36879454,街头顽童,6.3,douban://douban.com/movie/36879454,2025,英国,剧情,哈里斯·迪金森
36770062,史蒂夫,6.4,douban://douban.com/movie/36770062,2025,英国 爱尔兰,剧情,蒂姆·米兰特斯
36770062,史蒂夫,6.4,douban://douban.com/movie/36770062,2025,英国 爱尔兰,喜剧,蒂姆·米兰特斯
36066042,禁忌凝视,5.9,douban://douban.com/movie/36066042,2025,挪威,剧情,尼娜·克纳格
36686604,影星杰·凯利,6.2,douban://douban.com/movie/36686604,2025,美国 英国 意大利,剧情,诺亚·鲍姆巴赫
36686604,影星杰·凯利,6.2,douban://douban.com/movie/36686604,2025,美国 英国 意大利,喜剧,诺亚·鲍姆巴赫
36962085,阴阳眼见子,6.5,douban://douban.com/movie/36962085,2025,日本,喜剧,中村义洋
36962085,阴阳眼见子,6.5,douban://douban.com/movie/36962085,2025,日本,恐怖,中村义洋
36962085,阴阳眼见子,6.5,douban://douban.com/movie/36962085,2025,日本,奇幻,中村义洋
36827697,砖墙谜攻,5.4,douban://douban.com/movie/36827697,2025,德国,剧情,菲利普·科赫
36827697,砖墙谜攻,5.4,douban://douban.com/movie/36827697,2025,德国,科幻,菲利普·科赫
36827697,砖墙谜攻,5.4,douban://douban.com/movie/36827697,2025,德国,悬疑,菲利普·科赫
36827697,砖墙谜攻,5.4,douban://douban.com/movie/36827697,2025,德国,惊悚,菲利普·科赫
37346520,苍蝇之母,5.6,douban://douban.com/movie/37346520,2025,美国,恐怖,约翰·亚当斯 泽尔达·亚当斯 托碧·波塞尔
36720964,德古拉,6.3,douban://douban.com/movie/36720964,2025,罗马尼亚 奥地利 卢森堡 巴西 英国 瑞士,喜剧,拉杜·裘德
36720964,德古拉,6.3,douban://douban.com/movie/36720964,2025,罗马尼亚 奥地利 卢森堡 巴西 英国 瑞士,恐怖,拉杜·裘德
36720964,德古拉,6.3,douban://douban.com/movie/36720964,2025,罗马尼亚 奥地利 卢森堡 巴西 英国 瑞士,歌舞,拉杜·裘德
37192550,如月车站Re：,6.1,douban://douban.com/movie/37192550,2025,日本,恐怖,永江二朗
37344363,鲁邦三世：钱形与两个鲁邦,7.4,douban://douban.com/movie/37344363,2025,日本,剧情,小池健
37344363,鲁邦三世：钱形与两个鲁邦,7.4,douban://douban.com/movie/37344363,2025,日本,动画,小池健
36381774,白日梦奇遇记,6.5,douban://douban.com/movie/36381774,2025,美国,喜剧,埃里克·本森 亚历山大·伍
36381774,白日梦奇遇记,6.5,douban://douban.com/movie/36381774,2025,美国,动画,埃里克·本森 亚历山大·伍
36381774,白日梦奇遇记,6.5,douban://douban.com/movie/36381774,2025,美国,家庭,埃里克·本森 亚历山大·伍
36381774,白日梦奇遇记,6.5,douban://douban.com/movie/36381774,2025,美国,奇幻,埃里克·本森 亚历山大·伍
36381774,白日梦奇遇记,6.5,douban://douban.com/movie/36381774,2025,美国,冒险,埃里克·本森 亚历山大·伍
37347724,当哒当：邪视,6.7,douban://douban.com/movie/37347724,2025,日本,喜剧,山代风我 阿贝尔·贡戈拉
37347724,当哒当：邪视,6.7,douban://douban.com/movie/37347724,2025,日本,动作,山代风我 阿贝尔·贡戈拉
